0,1,2,3,4,5
-0.7784417144755611,-2.2344942536344834,0.768160940973794,-0.5248398825593386,,-2.96223993988586
,-1.7446942312083915,,-0.7588495469132468,,-2.789243180314045
-0.07739577341820136,-0.8965396297922306,,-1.5866175765861814,,-0.4323508420579905
-0.8882614621358393,-2.3279121343685585,,0.12209798189933785,,-3.26130278987163
-2.446758777465896,-2.4688872239680535,,-0.3032070996623817,,-4.030757163386237
-0.7107653958849736,-1.5220378954049831,1.3482310096319836,-1.1645629887143758,-0.5044681309602402,-1.433262508344412
,-0.7489277870514806,,,0.4222294519372025,-0.030974202786788085
-1.0222911594266688,,0.5672818090138886,,,-3.237921777519739
,-2.702020052790483,,0.6284419710865302,-2.235482332832272,-5.34976622229578
,,1.5810060852756374,-2.22997926429433,,-0.9018585069378395
-2.269674477964856,,,1.4990250931461278,-2.9023941609458266,-6.34940930998404
,,1.4390262546055943,-1.0911853929457362,,-1.2421630894173437
-1.7221067274796378,-2.990946045136767,,0.4016206715465387,,-5.042091439861966
-0.2295910029182303,,1.37783534053896,-1.2401037967538857,-0.1464264937673485,-1.6055354590264697
,-1.4070269173755545,0.8817927794864198,,0.09860433569183424,-1.113802008241283
,-2.8203409711633673,,0.3583610197676804,-1.954419606863111,-3.640280846316843
,,1.2284661717296175,-0.9094461427480307,,-3.5872401569120966
,-1.9409889008421193,1.2624969756449258,-0.7150831708558668,,-2.056370203882421
-0.20715845971801494,-1.4749430202405227,0.8875917133479927,,,-0.24906160057483384
-2.4588833752313697,,,0.23279474397145283,,-4.381661786145518
-1.0728696404551126,,,-0.8357861105384596,-1.1136778499050533,-2.9977426257623505
-0.2954734359012994,,,-1.7284631948147453,-0.13172009952846042,-0.26444587827452826
-1.7788304425663823,-2.530236289511405,,,,-3.0535151397060822
,-2.2573098719794116,,,,-3.441380520869293
-1.5372822028326165,,,,-1.7017551309307541,-4.988556414350532
-0.798810782531757,,,,-0.8244114199298658,-1.3247692424365318
,,,-0.2407942502701791,-1.5067105061557442,-5.519882203032481
0.08665765729130093,-1.674707248088944,,-1.3699538628841235,,-1.207644902515829
,-1.5968165477842517,,,,-0.1918113518692941
-1.5241359790478146,,,0.1058058303754793,,-2.9375633945086252
,,0.8490230463167276,0.03235915911357956,,-3.8200955738518827
,-2.4672055711098517,1.1364607966960656,-0.010057898723859648,,-3.5680780338262603
,,,,-0.6363168678068468,-3.0038905521663435
,,,0.2443101392442043,,-2.8225972123054235
-2.5744550220824998,-3.5051561053582176,0.8089029869540323,1.003550839652406,,-6.565274911275385
-1.868651086635981,,1.3110434217629656,,,-4.187733443018935
,-1.8194242374306397,,,,-1.3248577571990292
-0.8745429214616852,-1.8178441271336316,,-0.38425870760923536,-1.7207881358742618,-2.9676898055610486
,,,,-0.045661532793883186,0.47767020839528523
-1.3091461064821406,,1.1556793873826514,,,-3.343236727075595
,,2.054368651372774,-1.7109780997959794,,-0.019204363601019847
-0.8446140375901215,,1.334266705844307,,,-1.4245202051044632
,,,-0.5997123773620346,,-2.3140838414998566
-1.0818066051358903,-1.713284081377459,1.1270655572223984,-0.7074155335189531,,-1.7430788243062416
,,,,-0.8197751263463586,-3.0679377530268077
,-2.8721689529361103,,,-1.9319049739559646,-5.277707632011113
,-1.7157756715435952,1.3680150009794136,,,-2.9295570734042835
,-2.4944131262013807,,-0.43794736515996896,,-3.7883369494489525
-2.2503006129384113,-2.5106387567028703,,,-1.942952988918928,-3.327038106994765
-0.17837762848188532,-1.192914045738092,,,,-1.530396958387405
,,1.2309072184218945,,-1.5372694877715378,-3.0744729081672943
-1.0386981524958987,,0.6469722335751633,-0.003443432716485617,,-3.910254200006491
-0.8627080257527528,-2.268589841570635,1.0789662723717715,,-1.3665745196642185,-1.4058060408516813
-1.6536702918253128,,,,-2.353844576181005,-5.398412007327795
,-1.2953761644877624,1.179599229439079,,,-0.8787067634522099
,-1.2182489173387152,1.1349255802956721,,,-1.1521429702405799
-0.28271861011175337,,1.211599751565726,,,-1.7828016972499183
,,,-1.9432764995622613,,-1.047252379809264
,-2.467720074867259,,-0.45881012256240084,,-4.021709767378717
-1.098730240750223,,1.1937294141417336,,-1.068276127808928,-1.6221963089819478
-0.6752031470897365,-1.5661454098237133,,,,-2.093823042439405
-0.313436573348699,-1.4705725771946234,,-0.5676722817595897,,-1.1218161167526148
,-1.0740448928644444,,-1.646215467103207,,-0.7701775493930867
,-1.5357704809259314,,-0.9881084430013976,,-1.9005400210463324
-0.8674648323165606,,,-1.0897641402091351,,-2.3226923180607018
,-2.901690313463111,,,,-4.906956969579543
,,1.798446535602927,-2.0361127673165793,0.6733702886436124,0.24639898311406372
-2.499067305524763,,,1.0936557082523404,-3.080387699073485,-6.621450609958575
-0.1581291226901006,,,-1.101057307419772,,-1.5181879701509249
,-1.921681462277338,,,-1.0876102291428036,-2.2305159296336656
,-3.3198355472787613,,,-2.166663574070215,-4.355013809681879
,-1.1683603036475003,,-1.2830941537428726,-0.4896839436272806,-0.026563482390842275
,-1.932120574581373,,,-0.848550691569142,-2.3989517337002
-1.3344030648354714,-2.3459565726396425,0.8776652898377076,,-1.3385620166279004,-2.533763758968938
,-2.4463442921374936,,0.13289971163217706,-1.3570107665855098,-1.8776538617934257
0.04507911440874235,-0.28337698454058957,,-2.389165405906542,0.700743881983598,0.30693212539069104
,,,-0.25484954082480005,,-2.952955891221825
0.24806939141353457,,0.7436453045434096,,,-1.114964136997262
,-2.097390139502674,1.1264644917214741,,-1.0119473250834603,-3.2424235505266887
,,-0.14235013868781943,1.6088423186747587,,-6.979478842125259
-2.2752317390253696,,,0.6377406304396885,,-5.955202558297801
,,,-0.10453669196731974,,-3.652908980413459
,,,,,0.3291003844418291
,,0.9463228470434502,-0.5576452380462651,-0.7581161449495784,-2.7662906593493246
,-2.2143398564271513,2.0897763256612696,,-1.8148679196953026,-2.0816707972773703
,0.18551474645376675,,,1.4464404196403382,1.9304958232589133
,-1.8380307714237383,,-0.6510689053022105,,-3.9428739298707494
,-3.0230911113579078,0.8210351634292005,0.4230500006914406,,-5.422662207722097
0.26350648385802833,-0.219513951052279,,,,1.4078788668346873
-2.1818171136192754,,0.16296175758590925,0.8873352884470519,,-5.683056806890164
,,,,-1.652782878834616,-3.7554971288055765
,,,,,-2.708510926359443
,,1.2001668455419103,,-1.8650125749935373,-4.670416255553197
0.45996794727458346,-0.9102899829946893,,-1.3276405598889212,0.18638220569202146,-0.030326730748169384
-0.5521813179048218,-1.445969552231419,0.9134003585819745,-1.5601827939980022,,-1.5189234173106305
,-1.3736771796296292,,,,-0.5509585224050628
,,,-1.2294787849724078,,-3.519840751652445
-2.395381752659821,-2.8933054879306193,,0.09428148870365427,,-5.013690638783964
0.9847705096268262,-0.23382345303280228,,-2.628875788832304,1.232244387276846,2.341039235388439
-0.32597321051469064,,,-1.0441839165694895,,-1.0730223320435273
-0.59518098281932,,,-2.0698918200821277,,-1.4638371288035912
-1.9996075189617681,,,-0.3154543742830468,,-2.8572583088442354
,,0.6286155362173549,,-1.768577400387299,-3.5465395180144195
,-1.970073003309123,0.6390933252879926,-0.24551919594266497,,-2.4764810247747007
-1.5735910959991046,,0.4661946477097523,,,-3.9219206443979293
-0.16298287388519184,-0.7226872945234477,1.8517776546695854,,0.4071012437077437,0.3060709159883189
-0.8543215172526556,-1.2635069532138603,2.113777634910647,-1.4454025461288864,-0.8243388528546354,-0.014827302992652447
-0.17193758851459395,,,-1.377292727961441,,-1.5112016220816393
-0.9292354300835821,-2.731464900899922,0.032005748163078995,0.4992399816162495,,-2.776204292612954
-0.7415840618761101,,,-0.3177658616531367,,-1.3947465993358983
-3.0065509022954764,,,,,-5.711503819657709
,,0.4046719694087234,1.3498370322902753,,-6.949803464907882
-0.6543979454827847,,,,-0.9083978255768421,-2.3400311731745695
,-0.6601484341488668,,-1.8345691789434264,0.4600681998470515,0.8866953310002484
,-1.5369511361152912,,,-0.845062328464599,-1.034339319371623
,,1.0624104234349196,-1.5078636267596774,,-1.3273044384808144
,,,-0.6276230275343787,,-2.398917830226013
,-1.7006189041614546,1.273547972957203,-0.8115444985272834,-0.7933357489783521,-1.2001723723669855
-1.0505457659912933,,,-0.04501121710211731,-1.381542086817112,-3.517485217683045
,-4.937486248654563,,2.8843231321032783,-4.6978657045237435,-9.363476454324351
-1.5990342246421465,,1.3693850510632184,,,-3.6199775919345236
,-1.7300936517315786,1.2754029248155234,,-0.8420066283546386,-2.128754912311269
-0.8165845234126801,-1.895086508649604,0.5301593439995866,-0.27882422059141865,-1.0025764527820165,-1.723289794824481
,-3.1187436252250427,0.7311700045761973,,,-4.832157335786461
-0.837006522226396,-1.263169481606861,,,,-2.3569713800341807
-1.3668635805444138,,,-0.44676471706527554,-1.4217654499199908,-3.325744324899594
,-1.3665570359945152,1.3788709115049507,-1.4155483305374936,,-0.3837653308796166
,-2.7209122595704596,0.0793247537124403,0.19034410044542704,-1.7862068351272984,-3.5586324290010842
-1.330319356328456,,,0.6656833279646729,-1.374949292087722,-3.5751222388649517
,,0.7628117004984593,-0.11367820052646649,-1.8636604537073604,-3.5026309669771147
-1.1447456548397366,-2.133815387681071,,,-1.0426511232111348,-3.75160810539942
-1.654079971288096,,0.9002481302413936,0.026171510521185937,,-4.9592670778407095
,-1.2336113971312033,,,,-1.208588187454916
-0.5017039322120108,-2.127608668251451,,,,-2.858154848562158
-2.5625796985486193,,,,-2.5695867437004805,-5.356716064339897
,,1.319034460528244,,,-0.5323567483000844
-0.9125040130594658,-2.073269783507117,0.8427340321042996,-0.47194422406871295,,-3.6477948404748517
-0.5144381435820748,,1.2723201082383864,-1.7701707023207,0.09398054879620599,-0.7449596038706281
-1.668542346864518,,0.14640696803690922,0.8450142820663077,,-5.668053235023769
,-3.584244349235745,,1.2860778099142598,,-5.443399239180928
-0.7021115108101051,,1.489673391766593,,-0.33288263523785777,-1.5547361822117105
,-2.67514457335892,,,-2.006062522272984,-4.209565830109187
-1.2361532179052261,,1.0537459625649492,,,-2.0983540423041975
-2.2669658991504695,,1.017341340412111,0.9497563607558112,,-4.51408516409534
,,,-0.180472958892279,-1.7267080100530792,-2.852294504349725
-0.3912673496830056,,,-1.5949172824063806,-0.2180184818514359,-0.2870110329067078
-1.3697176922337524,,,,-1.3610805081513897,-3.5310736486017644
,-1.9479658355586593,1.453984164882041,,-1.0427873224236488,-2.585522517244761
,-0.7451721863562728,,,0.33927055587261257,0.7097611552046096
-1.2330659447390715,-1.9039970626063982,1.1269124488034885,,-1.2208074487002196,-3.691456265368262
,-2.020311427700086,1.2793032071710875,-0.31286661052979736,-1.5926860812564,-3.159557973739199
,,1.4711748029233647,,,2.714962942864592
,,,,,-3.857385066852003
0.4295360072738461,-0.30018113181990147,,-2.672186819245212,,0.5985909988041952
,,,-0.7020444159548861,-0.9522928571851823,-2.1923294292990234
,-0.5855099050064316,1.018298863375221,-2.0318140531816398,0.24283602652587888,-0.5812336870495314
,,,,-2.0547416248533006,-4.827276090906931
-2.292885805419459,,1.257180165408239,,-1.6606346944807027,-4.578235003701867
,-3.5555434452656645,1.1172557802293595,1.2438237691268736,-3.1599882525823073,-5.018291925542279
-2.4879202913168994,,,0.5437875319360091,-2.2275866373429567,-5.56825831440066
-2.2875787421947615,,0.4499715970283502,0.8656942497869583,,-4.6387241247158535
0.23217267130641517,-1.1098808910484421,,,,0.9019462616292949
0.5142034656789818,,,,,1.1952118855581584
0.20418303149341188,,,-0.968134851929495,-0.14310914337362313,-0.1699923680085254
-1.3275942736537734,-2.2520577428579363,1.0845396234001148,-0.3417747752941366,-1.807887099969062,-4.32490005685033
,,,,-0.10792729694639536,-1.8247434006074699
-1.7534646829761096,-2.3275476126444055,,0.4279622165570536,-1.472346067683313,-4.139195976867336
-2.5536350418738625,,,,,-6.431807447641932
-0.3722297469609154,-1.4607503038264444,1.2462021725542756,,,-0.8110432486581344
-0.003912327295144902,,,,0.120584484275164,-1.756809264883666
,,0.7832513944880202,-0.9854496278116831,,-0.5124540588618416
,-2.207163808658365,0.6321328410327332,0.08464333095084708,,-2.8091140396960763
0.0019811402628935326,-1.482574155537299,1.6031565661727254,,0.2372031353741637,-0.5972042452768613
,-2.4571136579870334,,,-1.996763819499198,-3.6007238148051592
,,1.3621416712939132,,,-2.242594767862343
-1.188601198482675,-1.7751622354316718,,,,-1.9851309418944996
-1.659408219346661,,,,,-4.257076927001619
-0.9281627636179047,-1.758311815767403,1.132262568994725,-0.8321828644784989,,-3.5151247324843156
-0.28865160362448916,-1.5189565503977445,,,-0.7503008763788783,-1.9557374860930943
-1.2618033665449584,-1.857016417148766,,-1.326248896356808,-0.801097582451687,-1.551187942587149
-0.5070621578578732,-0.9538384246621092,1.7333422973945005,-1.805170454507706,-0.09594318927880341,-0.8351937840657202
-3.57011264550512,,1.5447278118198184,1.0814167350876644,,-7.289296338487786
,,1.119720077758701,-0.6234699765829094,-1.0432174221092891,-2.027891225477577
-2.0161087294023967,-2.7617045559859514,1.1844771104464042,,-1.8378594875606944,-3.975494102442533
-1.4045843625486378,,1.3500479357219508,-0.17025661944529735,-1.128748459830097,-2.8641293492560806
-1.860050104935513,-2.6774029998982654,,,,-4.72350694778124
-0.48700176412569207,-1.4495793329871915,,-1.1039229755918396,-0.8409962542200029,-2.8225198732776504
,-3.7412808000434277,0.26951046533813294,,-2.8899243282628886,-5.1166295375348385
,,1.6645469062931033,,,-1.350993447404797
-1.8239114576988003,,1.4480135832271586,,,-4.541021468574828
-0.3618885634908058,,,,-0.5554845387719375,-1.2595868124558502
-2.85229558043866,,,1.1963783620904271,-2.9760798299883833,-6.9843732423631355
,,1.5541461685220543,-1.0621601955294833,-0.8761431560946487,-2.5307791539787665
,-2.6043272920564258,,-0.061082861589673854,,-3.1581674846513406
-0.21774653476703942,,0.581082643391913,-0.842841894054188,,-1.7198210696829328
-1.1606924595338282,-2.077319535634584,1.1813455130302999,,-1.4541020906494457,-2.9529603501461756
,-1.0531590856986612,1.7746861825795706,-1.39270006362953,-0.0593316693188044,-0.4535808708399367
-0.009520187505554167,,0.443180260968828,,-0.2512140893750806,-0.9430539577037943
-1.5179610887842063,,,-0.9375642749975708,-1.0682465478874879,-3.002794055385342
,,,,-2.032585222217393,-4.41655023488127
,-1.5628697361494077,1.5596142357256588,-0.9198247851089244,-1.3360389510552353,-1.9749086610308892
-1.56818773418762,,,,,-4.236340181420498
-0.4404815454069484,-1.48029028388788,1.524426521124191,,,0.2405459328031052
-0.7060362425740497,,,-1.2045654098464784,,-1.9724689687488255
-1.510995430523742,-2.298949358421963,1.07300011205939,,,-3.627250744109912
-1.0107068383785849,-1.7182600416098537,1.436738021660648,-0.719526515072247,-0.8360596421198941,-1.851137371870686
,-1.939926155972753,,-0.9602939111323556,-0.7067199080555351,-2.7477265940000133
,,1.361610480270838,,-1.0849388828983926,-3.2266074236217492
,-1.1621206311444505,,-1.4322491161654018,-0.2560827603915409,-2.0044903164715193
,,,1.6075532071254615,,-5.307572654225247
0.7773688322426755,,,-2.3862979016152566,,1.723559032795719
-1.254337417173152,,,-0.01328445574314252,,-3.930378950506699
,,0.9071020330505906,-0.2683841824348522,-1.07320710373215,-2.953267120608107
-0.5894388735036619,-1.388906196111821,,,-0.6158511656149268,-2.6989990612159453
-0.47854755144967853,-1.2640620795338697,1.8851855160067523,-1.792602111059698,,-1.2415933955608653
,,,,-1.0059883918533934,-3.9138239641571912
,-3.3651384030580367,,0.8868292757402864,-3.0655003359937036,-6.5107113765426305
