,schoolid,intervention,achievement_score,success_expect,frst_in_family,school_mindset,school_achievement,school_ethnic_minority,school_poverty,school_size,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,ethnicity_12,ethnicity_13,ethnicity_14,ethnicity_15,gender_1,gender_2,school_urbanicity_0,school_urbanicity_1,school_urbanicity_2,school_urbanicity_3,school_urbanicity_4,Delta
10,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,76,1,,4,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12,76,1,-0.2407153805769799,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16,76,1,-0.0603209476653074,4,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19,76,1,0.5558404833099155,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,76,1,2.22271556487665,7,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21,76,1,-0.0751669545132035,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,76,1,0.3141924121780932,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,76,1,0.5499233260074493,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
28,76,1,0.4471281470917828,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,76,1,1.1874563553647837,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,76,1,,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31,76,1,,3,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,76,1,,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,76,1,,3,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,76,1,,4,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,76,1,-0.2970697904239424,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,76,1,-0.136869902479044,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
47,76,1,-0.3492188337983056,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48,76,1,,7,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
49,76,1,,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
51,76,1,-0.5651123469820004,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53,76,1,0.2068342931143423,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
55,76,1,-0.0601278033546232,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,76,1,,5,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,76,1,0.4568305339242044,5,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58,76,1,,3,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59,76,1,,6,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,76,1,,7,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,76,1,,4,0,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62,76,1,,7,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
63,76,1,,6,1,0.3345435220473089,0.6485855743026551,-1.31092696938127,0.22407651434157,-0.426756652646919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
65,75,1,-0.022177560597407,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
67,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
68,75,1,0.259523701138408,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
69,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70,75,1,0.6205637343725224,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
71,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
72,75,1,-0.3813158428597986,3,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
73,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74,75,1,,5,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
75,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
76,75,1,-0.1988867411251302,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
77,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
78,75,1,,7,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
79,75,1,-0.0595065075688608,4,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
80,75,1,,5,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
81,75,1,1.3261647162726269,7,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
82,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
83,75,1,,4,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
84,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
85,75,1,,6,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
86,75,1,,5,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
87,75,1,,4,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88,75,1,0.7185083392701863,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
89,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
90,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91,75,1,1.0361018724229865,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
92,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
93,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94,75,1,,6,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
95,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
96,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
97,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98,75,1,,7,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
99,75,1,,6,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
100,75,1,,3,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101,75,1,,4,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102,75,1,,4,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103,75,1,-0.2391410597500216,3,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
104,75,1,,3,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
105,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
106,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
108,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
109,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
110,75,1,,6,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
111,75,1,,7,0,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
113,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
114,75,1,,5,1,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
115,74,1,,5,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
116,74,1,,5,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
117,74,1,,5,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
118,74,1,-1.0449281909480976,5,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
119,74,1,,4,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
120,74,1,-1.6260233653888156,3,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
121,74,1,,4,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
122,74,1,,5,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
123,74,1,,4,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
124,74,1,,5,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
125,74,1,,6,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
126,74,1,,7,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
127,74,1,1.136513551491366,7,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
128,74,1,-0.5533068669713664,6,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
129,74,1,,7,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
130,74,1,,4,1,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
131,74,1,,3,0,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
