,0
295,1.3413967570518759
296,0.5552673378755013
297,2.449810210030019
298,16.060157920602993
299,-15.246854639743836
300,25.35326137705402
301,-10.882842581340983
302,17.180507391684213
303,-6.96378582149644
304,5.350275365447196
305,-5.87316546756225
306,20.466050281877305
307,-14.481652443821476
308,-24.815696919359247
309,-0.05987797212582535
310,6.945937248372928
311,0.16387714249466723
312,-2.4861056019987156
313,-2.0594064543378483
314,9.206283371508874
315,-7.71704611361799
316,-4.249506849238717
317,-9.349338779905704
318,9.328196560145342
319,-23.039475645544297
320,14.556882227247367
321,-18.27006047312756
322,2.704097881711056
323,15.038421432561199
324,-14.84729375931107
325,7.715872698797091
326,4.180358501497668
327,7.719715665938799
328,-4.193163184844923
329,15.259123153170627
330,23.94984629758239
331,-13.276328186279287
332,-0.4120816747750972
333,-22.008034852893744
334,1.6595435846770767
335,1.0800022040654733
336,7.8777012115088825
337,18.512945881944436
338,-7.951845384624903
339,-9.41849159280502
340,-23.684994625467226
341,12.90653360522511
342,3.057305937938434
343,-7.713495470975056
344,-5.863236217450377
345,-4.952999741873531
346,4.288362614439009
347,-6.477882417798854
348,6.99321155449921
349,1.0823277068899975
350,11.728968233348905
351,14.221260316841372
352,6.127603062034735
353,-7.5937102899616375
354,-2.2219940345369698
355,-20.240695080173374
356,13.62303909768029
357,9.245299402934734
358,14.238083709046228
359,-9.586456339814177
360,17.751978311371463
361,3.790162232811939
362,16.629052557750946
363,-4.918487632463225
364,25.27136533238266
365,-31.529692980851873
366,4.725935192990779
367,6.351738161217008
368,6.3002926624454805
369,1.0421500356788997
370,9.654168367731636
371,-15.926559481836504
372,-8.661367060451205
373,9.717626799489743
374,-16.43936468419877
375,-8.993712249479184
376,-10.61024668870908
377,-20.77066755828103
378,11.371451091875308
379,6.429106678982603
380,12.944862516984573
381,4.052235355298143
382,6.820920042173761
383,3.847914901297575
384,-2.7921380685828376
385,11.128334544455804
386,-0.2178291848937034
387,-10.35703958510912
388,-4.01569026519619
389,3.3076516616293903
390,35.76302127426622
391,-11.407306424759003
392,-7.650596862016628
393,-10.82118860744764
394,-6.748672576248438
395,1.8591511770939162
396,6.019116867760683
397,-5.251183533481669
398,23.20968233454135
399,-22.61137698320577
400,10.65062048493239
401,-11.232931127349156
402,-7.6006786412104335
403,4.867416385904914
404,1.0884381655947115
405,-13.894933479324065
406,4.642718112145204
407,-12.139283834377926
408,-14.678944453009354
409,20.458976519279894
410,1.06186485749973
411,1.7509919380953445
412,0.21814614562543433
413,1.461163588865781
414,7.675494377664325
415,4.640139505991502
416,-11.083931631268946
417,-20.854344765680413
418,8.123702571972942
419,-1.0317218322768849
420,-10.2571797486195
421,-14.81440354356191
422,5.11680691939598
423,6.909385577591738
424,-7.7657261942775415
425,4.2310119205579895
426,6.136861233112726
427,18.879478277575277
428,-0.3951735817843782
429,-4.287923557192047
430,16.339516370761416
431,21.005505493133004
432,-22.104301725120024
433,-6.2620298513209525
434,17.006540323614324
435,-12.56763809646236
436,-12.96560618610857
437,-4.359523468250348
438,-4.968611399911064
439,-26.764092224587756
440,-23.986530439095333
441,5.851012160346432
442,0.4669641185895549
443,0.4036342357482834
444,-8.815129079661999
445,18.742297025428115
446,-0.8377483639788061
447,4.716955941401677
448,12.830962781244235
449,1.0045859820725063
450,20.64446151144832
451,16.533320801426033
452,12.704208906520265
453,4.019081231491147
454,6.3161520454016
455,16.33340872176134
456,-6.797666142865236
457,9.043861875324213
458,1.5078654154776254
459,16.389205442021062
460,22.649067581202374
461,12.572946970705074
462,-12.493185838609094
463,-7.234795364423968
464,-1.9805306736534303
465,-6.751444278518543
466,0.0788795813959976
467,-6.004359131224188
468,-6.791437802469915
469,8.46616663251909
470,22.59980900640654
471,11.472852765221367
472,1.1845234183868518
473,-1.3501368828372817
474,-12.484972034782533
475,-5.345224982076584
476,5.916997467549117
477,-0.959775194607511
478,35.79706731462141
479,12.786048620877043
480,13.432137678453469
481,18.83034426654059
482,-0.41301545496490144
483,22.428418452300257
484,7.765063449123047
485,-3.3841033038954818
486,-7.7702239376437054
487,7.635446273190057
488,13.857003223595845
489,2.649572761070332
490,11.93310619628852
491,-20.47078636621125
492,4.537512687519805
493,3.7189157769746757
494,-1.6034468420184596
495,18.648225526535565
496,-6.166914037430308
497,8.2877696913017
498,-8.055302691989326
499,-9.497187855522409
500,-4.2640165256609235
501,5.497016378973331
502,-0.32778792020950265
503,-23.19870703151943
504,-7.063764562977166
505,5.538996322604407
506,-19.665583072462965
507,19.26506464026147
508,1.1237994226769754
509,9.00668354173878
510,14.700010079398183
511,-12.731240179152808
512,12.286714743447531
513,7.76496579282472
514,-3.8750179444527024
515,6.990024955425607
516,18.261567515747462
517,4.802258110806102
518,-13.446711252390644
519,13.452953188376647
520,8.306501453784755
521,-14.547817070271055
522,20.65006825230601
523,7.756333663643726
524,8.698181369089324
525,11.004350252267585
526,-22.206067820143435
527,-3.977606909580164
528,24.747931615631124
529,4.121863619882797
530,9.375627362613526
531,-1.3250016767386248
532,-0.01985478937632723
533,2.5717357222985724
534,-3.3003363937878305
535,-1.7446769368158046
536,1.3261914089003577
537,-15.589837380319702
538,-17.342041892166286
539,15.300388059878594
540,-9.396808358389698
541,-3.1817577815396865
542,-0.6077284779772589
543,2.1592644209941434
544,-10.197818064272951
545,12.926513993248243
546,6.830480441598455
547,-8.67423241737572
548,-1.1536646271558215
549,-13.389296324411857
550,2.04588295562822
551,7.8844306204467385
552,-4.105391956763781
553,-4.299714423086433
554,-12.597925140744744
555,-20.643774590209162
556,-8.268791410656641
557,-5.724333562025205
558,12.72491074642276
559,-12.661944496431412
560,8.95710097733302
561,3.1338524089452955
562,-9.375276111924515
563,17.837290117859016
564,-12.714797000570648
565,-5.563230174033659
566,-5.0452101739323405
567,-18.283024569220593
568,-14.869170828099989
569,-11.094254241252141
570,14.058504325296434
571,-1.7623915866554998
572,21.785614191842548
573,4.339164856056852
574,-6.6026986168439725
575,-12.787332382430927
576,7.100131469138644
577,3.0921111705864046
578,21.178684030344353
579,-16.53257047855319
580,10.169797879929611
581,-1.705241696381703
582,-19.52256767318849
583,25.647705916847475
584,15.25954630839278
585,9.519404775743793
586,-4.625455196684211
587,1.2553963436446853
588,0.8281126893706667
589,-4.00565766922446
590,1.897775523038067
591,7.987397127463721
592,5.658040532258579
593,-4.570589788329082
594,-12.488488832690134
595,18.506879796346315
596,-14.038541293647713
597,-8.708214580295095
598,1.5253571129446293
599,-7.445621292186164
600,11.640772185998074
601,-16.26468621744018
602,30.914863639514806
603,-24.61590486588684
604,8.109503155783578
605,-0.09135008648598353
606,8.709777062634704
607,-4.386428859191582
608,7.90058826976819
609,17.895820281549224
610,-2.846946808552253
611,-11.84684221098281
612,-6.3527658994690075
613,11.948371422082399
614,10.567339411152275
615,-0.043427614485752386
616,-7.8379362297777835
617,-7.81129005758002
618,-10.336736139649718
619,-12.091834125545123
620,5.350493840929957
621,-5.697414717242225
622,-7.614928951117845
623,5.325849727868929
624,-6.7641227761845855
625,10.634006795343751
626,-6.224362021608365
627,18.116036095174078
628,7.227749968881609
629,-3.627233784126087
630,12.77683301250576
631,-14.48078208133737
632,5.497041362778647
633,6.922916124897376
634,5.030763480372879
635,14.197705020488462
636,2.9731979133514526
637,-6.228273021918355
638,-0.8001606382537965
639,14.293663761894994
640,0.7809281162377126
641,0.8446387558977226
642,-13.39089340979593
643,3.434220273751336
644,1.120095489845191
645,-5.741945162010774
646,6.968705310054213
647,0.33864287137748383
648,-7.893297643614131
649,-4.036748946317435
650,0.03508861697408261
651,-10.854077272835376
652,-2.2331871343385448
653,5.176605238006304
654,-3.4715907320824275
655,7.984420333684381
656,-8.103582416089525
657,11.29329993100532
658,-8.313950784405787
659,-5.138024248404472
660,0.2649256181325699
661,-16.120711282054856
662,9.127887310255918
663,13.170373265258567
664,-9.154081639157813
665,-2.2698814530717955
666,2.316950624317066
667,6.544744079729123
668,-5.079809791364986
669,8.721964681985986
670,0.8319977469237414
671,-12.870296325747214
672,-13.452793433861546
673,5.904549057971968
674,-8.348673548957038
675,1.6276631706805755
676,-8.230904209913335
677,14.125863584584746
678,1.4711181014750974
679,9.41561391501358
680,1.548163075683801
681,1.092447285735128
682,4.4215590261010975
683,-0.35670665635891274
684,0.9114129619320464
685,-7.98915266209055
686,-0.9191386076486703
687,-13.556196102271434
688,-3.4279248086536342
689,-25.583918325565406
690,5.8034275269256685
691,-23.95581178723573
692,6.709329066780807
693,-21.57944185714919
694,17.599109176104736
695,-1.9178543464229727
696,0.7182038926881082
697,13.546946044028438
698,6.329369079205975
699,8.424098016876815
700,8.463400156138889
701,13.81786602422429
702,2.9612177994457727
703,-16.58089793452836
704,24.840881082531745
705,17.94206268606156
706,3.5823680531201596
707,-15.019383322107029
708,-5.627159958828345
709,9.9888628289137
710,6.3356277789317605
711,-4.790733334513163
712,12.681533218176057
713,9.481564726367216
714,-18.677696851556036
715,6.394666388618317
716,8.238505296655216
717,13.55854505998082
718,-4.351566203995835
719,-2.791172444841674
720,-1.6560778065387778
721,22.125267288586105
722,-1.8834665776129986
723,-2.7027139978888686
724,-7.609324380946843
725,14.103058243524213
726,22.02234206726299
727,-10.688295905009365
728,-2.3699167580463336
729,8.892345813363963
730,17.335334910259352
731,-2.7027346101085117
732,-7.989250696685343
733,3.3529440822774648
734,5.1422894384067535
735,-9.227130912466691
736,-1.6389849057089507
737,16.547001996453808
738,17.88194921645343
739,5.067910090414756
740,-11.63758674271785
741,-2.919179038615649
742,-6.948507350682582
743,29.851817923181976
744,-7.299518548120216
745,-11.557611702628126
746,-5.809715546624945
747,-1.2922328158820888
748,20.511005156943085
749,3.3530526222613055
750,27.237789787557592
751,-9.92364396215733
752,6.811766722736886
753,-13.1559231362345
754,-7.846607584644644
755,-8.543544320048996
756,5.0301404107241785
757,-17.104948455756862
758,4.052125938995507
759,7.210673508665624
760,-6.237821925667813
761,-14.82589683275922
762,12.553624906048684
763,-0.9478379710836609
764,-18.14143621704748
765,-5.666146239321231
766,-27.326501584486692
767,-1.1694107537560425
768,18.23614611476428
769,-11.11359280694133
770,-6.812083409324485
771,-18.525991646946878
772,0.238911409952844
773,0.02661506178566353
774,-5.843350872348192
775,-2.5051305572070186
776,-7.159063019635428
777,5.504477972276374
778,-3.6669307145735166
779,0.9144746761576013
780,-14.79479605315623
781,-6.370850541860474
782,3.8113194321871435
783,1.1854707418351942
784,-9.116918172677618
785,19.587198572778668
786,15.242032621467386
787,32.50340913753583
788,-6.589132405647099
789,1.586917715517846
790,7.534013198218662
791,13.899238034053415
792,7.563822970896753
793,2.4998770239486543
794,11.181987567481592
795,-0.3170789525451756
796,2.4610535671147904
797,16.917169398608202
798,-10.182883948569112
799,-0.5843945310541445
800,-16.8174604941603
801,-5.494274995834107
802,-1.6071610553380808
803,3.2365556592734217
804,-2.4436573874218714
805,11.519295244970595
806,6.329912375948652
807,0.1807850596284588
808,6.644300695237096
809,5.663980765792953
810,27.38027066065149
811,24.32824431964171
812,-15.034835988499303
813,5.583906006508076
814,5.345362069378374
815,-18.801921609669908
816,-1.7150217474720884
817,-12.941294991212732
818,-2.549663225820946
819,-2.4203423917408435
820,18.862275977121335
821,16.17380619717168
822,0.23757925461689078
823,-3.2404044571352957
824,-2.1415314382054693
825,0.6825951665683372
826,-6.4806774217774255
827,11.963710247867116
828,8.327441723296435
829,-7.362029840526806
830,17.33765603849535
831,14.186830278574229
832,15.412624807162544
833,1.981412463268362
834,-5.797570167001472
835,-7.4861156121355705
836,-10.622883155451145
837,6.877342433682232
838,10.243640480032397
839,11.565481881578222
840,-13.174019783323276
841,-0.439863388673047
842,5.8856770967206735
843,-4.7018067483881145
844,14.311330103341561
845,20.891180440301444
846,6.170826527642424
847,1.3337042707134872
848,25.000384874728702
849,9.090469179710365
850,-10.339427720329772
851,-5.763671603100677
852,-15.637848158148538
853,14.901458604142801
854,-0.8896953243987742
855,-7.089611396389227
856,-12.573843415474775
857,4.176540564685073
858,0.1325791175848292
859,0.6974410994350322
860,-7.3666896037331
861,-5.8934992352851285
862,1.33256423662775
863,0.9079155025600301
864,1.8583398043134363
865,-3.8409887603769985
866,10.460858990854405
867,9.16685810790458
868,2.925976512302488
869,-6.0600277039169805
870,11.420633975317763
871,15.781062126831037
872,5.781381065387169
873,-5.271788509465827
874,2.7346584653829504
875,-0.5861666544644981
876,0.546942786551623
877,10.10162293354433
878,-3.5757941415200696
879,-20.277604082251944
880,26.188150788597994
881,-8.194430270470226
882,25.32839933693135
883,-13.999260466052798
884,11.077405702839812
885,5.078405229373162
886,9.039755311281164
887,6.092227474670061
888,-4.070446254917046
889,14.968576444930996
890,-3.4731429658059314
891,14.213749262581086
892,28.76629822498438
893,-14.14226035202821
894,7.098071768973633
895,-15.925956416853637
896,-3.2820760868222543
897,-12.841928765370021
898,-11.208314773355283
899,-0.9333989749845948
900,4.007169523627413
901,11.629584081375167
902,-11.529368099473063
903,-15.415765822357345
904,0.10419052542592278
905,-20.197295192656497
906,25.161034878059212
907,16.802936132740793
908,-3.7214398025336077
909,-1.6869371176772467
910,-2.5888641874961458
911,1.680913669497011
912,32.68707635465331
913,13.471819193724215
914,3.3785782578114416
915,-12.07258705508514
916,0.7743252213123896
917,-2.8418836906016276
918,5.022028364965091
919,17.20175740578592
920,-16.132412858504534
921,-19.71267474939952
922,-0.15530732895755
923,-1.661836020092903
924,23.763154545689382
925,-12.185309853412098
926,-15.230297083883283
927,-1.4665847595878834
928,-0.2955673948361808
929,-9.311953420990307
930,-4.162574003670396
931,0.6702460039895084
932,-8.881030166425168
933,-18.29483601072214
934,19.32732162291128
935,-18.46199272547336
936,12.554390385971981
937,-3.94813730805969
938,14.847573194647385
939,3.1934656881350074
940,-10.922523630869849
941,-6.7564251602971
942,25.240791053702342
943,3.191952365713619
944,13.86760273251027
945,-8.115420163783929
946,6.973960495566791
947,-0.3604254403959217
948,10.576048231628139
949,3.5802830759441067
950,-1.8503924206531424
951,-11.999139773233482
952,-9.525812025084068
953,3.7538553107939645
954,9.169373260245415
955,24.851178840383618
956,11.550083186249037
957,-0.2700523465141025
958,-9.545143211428389
959,-6.14009242607097
960,-13.489814025666869
961,-2.1654862658854457
962,-0.47993452059931474
963,-27.834316326869022
964,11.239460391777655
965,-5.9089659362202385
966,-8.75811784052902
967,-3.8357355389386876
968,-6.959448400991457
969,-7.607798498798873
970,14.994651250217435
971,-14.022489139479507
972,3.384692228111999
973,6.747428495143502
974,4.611622203944609
975,0.43011503991656364
976,21.359479939628596
977,1.993941669051269
978,9.667880305607797
979,-1.3760738683579468
980,-7.120624581204626
981,2.196540718771155
982,5.666824600041857
983,-14.555864722022664
984,-0.6240532636428529
985,16.38394598631206
986,-21.190813282049024
987,-5.2143689199663
988,-9.859623593673893
989,-17.20181030665301
990,5.105923583210258
991,1.5790913687310502
992,-19.851742169119454
993,1.8611447042400746
994,2.0819947272762036
995,-1.4267897297257668
996,10.967567749588877
997,-8.66707996365741
998,-4.9957737789211425
999,5.367209087892869
1000,-9.519421070661693
1001,-17.55226938505592
1002,4.128717170964343
1003,-3.715620291863905
1004,26.480905207971617
1005,-8.479329863688228
1006,4.708744623655734
1007,13.584279442819057
1008,-1.0689892615495908
1009,-4.0568491622367935
1010,-3.740898382448743
1011,-7.084819982386316
1012,13.138782564685405
1013,-8.138689461033168
1014,-13.981713622900626
1015,13.88977859497032
1016,8.187785089914946
1017,6.7613672794117825
1018,5.656058096523148
1019,-22.464362335861267
1020,-8.612440703188005
1021,18.152993495637414
1022,10.792418706256743
1023,-16.654884620867247
1024,4.168653550493149
1025,12.43899431780373
1026,-16.773734016633497
1027,2.1738337763291047
1028,0.31000482499577164
1029,6.510301434965444
1030,5.332188081876987
1031,-11.720525288149965
1032,4.737403454042695
1033,-15.70723315827079
1034,14.573203434264942
1035,29.688122774509633
1036,11.817973968034345
1037,-3.8314527838907537
1038,-5.285861854666304
1039,20.19421250038909
1040,-19.06215305819889
1041,6.101101379333017
1042,17.40876461863228
1043,-16.637240334768535
1044,-10.654389681493813
1045,-25.68318730271275
1046,0.9664933039192907
1047,-10.53784192738231
1048,-10.529841453562831
1049,7.075132578810553
1050,-13.398634845706418
1051,-7.9976673600429
1052,-5.68720894855378
1053,-2.951483259898982
1054,-10.038936023909175
1055,-4.721275800162037
1056,4.28222107593164
1057,0.09505966824612422
1058,6.7923690096932585
1059,-7.660148411628416
1060,17.19108698875225
1061,18.55696370179505
1062,-9.18275562868438
1063,-4.729396080991937
1064,-13.79927946617897
1065,-3.931142272844314
1066,6.918892269553605
1067,-3.709588765425431
1068,13.380663301108948
1069,7.25658073913686
1070,-16.08022828219123
1071,-7.315088065761296
1072,-10.106676578889669
1073,-11.020071770849325
1074,-2.960544170510106
1075,-0.0518564993459788
1076,2.4866652879961326
1077,-6.442321501217343
1078,20.002565997737836
1079,-11.223878517289968
1080,3.185047652624232
1081,-1.3624300317832463
1082,10.444169962975689
1083,-4.506174766489803
1084,-18.213521147625023
1085,12.1102950059404
1086,-15.440263150005624
1087,11.924079518976445
1088,17.065584187430517
1089,-9.549777391087353
1090,13.893576407889073
1091,-0.6230191437367543
1092,-1.6537853513144913
1093,2.676567741940685
1094,-3.226763683969167
1095,-29.113557904764075
1096,3.491352157754514
1097,7.182237941816587
1098,-16.879950336824567
1099,10.030623684634733
1100,12.435877162002443
1101,1.7758965808068297
1102,-12.974531440184322
1103,12.871659472105879
1104,-7.88377107898097
1105,-9.357857610833616
1106,1.3101735552935012
1107,-0.4038585907431109
1108,21.871297004556165
1109,32.73300977176157
1110,16.200960949975727
1111,-5.879958871111653
1112,-1.187676616138696
1113,4.226095571229843
1114,7.591965678898621
1115,-1.4516866553072276
1116,3.7656219107209594
1117,1.2973318682410482
1118,7.281302571671795
1119,-17.630784303051623
1120,-10.256019099788112
1121,2.4692791470813042
1122,-3.592882051523322
1123,-5.626347003844927
1124,9.2324701573421
1125,3.025982231526187
1126,-1.9789011680252573
1127,3.1200489968721636
1128,-5.6415065375230835
1129,2.1744038985464336
1130,-11.39178075767843
1131,7.076404061013304
1132,-15.677274761036278
1133,-2.6946105496276305
1134,0.4529593188080794
1135,-1.2706541377282128
1136,-7.487091600547533
1137,6.921646155105496
1138,3.312230238161405
1139,-17.89430051049499
1140,6.269885694429583
1141,-6.27288978738113
1142,29.340248194582646
1143,8.572233059508317
1144,2.1087262859899005
1145,-1.5981195542284663
1146,-3.537509355071966
1147,-12.59713576886225
1148,2.1444455813468597
1149,-5.532232547954202
1150,-6.151446599363247
1151,-10.11939130768317
1152,-8.104991137782836
1153,-0.9978595795399547
1154,22.642079096404316
1155,20.67375571067891
1156,0.9750523377199243
1157,8.467609183187129
1158,21.703989590320727
1159,2.5083200496429146
1160,3.7696241719707784
1161,7.341845792443083
1162,-7.4940003803964865
1163,-2.034416011769884
1164,-15.0742681498522
1165,6.883456048855343
1166,-1.4604440316001295
1167,-11.478886538488304
1168,16.240038255351692
1169,-8.29999800223305
1170,18.29317638835487
1171,-1.2682384128376403
1172,-5.9732563297792645
1173,1.1119429642469472
1174,3.0088103916633537
1175,-2.139847613027036
1176,10.19995454515427
1177,-2.639413795087575
1178,-21.142277381267366
1179,-18.245839741137733
1180,-3.199932790992624
1181,11.141707311010578
1182,7.694923571206745
1183,2.332518646835622
1184,3.206895613829837
1185,-19.674290659710508
1186,6.623280608684404
1187,19.560374145426746
1188,-21.66939595443236
1189,12.508993787053678
1190,-3.4488010365089843
1191,12.922437716282312
1192,16.05474423393532
1193,-20.73368753014827
1194,-1.8360357003014607
1195,6.084231035002392
1196,-1.2504422912829791
1197,-18.76848338267693
1198,7.527225020901479
1199,-5.84787987085755
1200,7.5361369331088275
1201,15.697636868758195
1202,-6.60646187892927
1203,-8.092110272091434
1204,7.358809436007143
1205,1.8544533022181562
1206,3.8739841268035247
1207,7.832957786511008
1208,8.744488452828666
1209,15.12397970534698
1210,-1.5940814312447906
1211,4.875885623595448
1212,-4.537335848662904
1213,6.598415804784258
1214,-12.385899709004754
1215,-4.181732058350844
1216,15.955818218360104
1217,13.109331594979519
1218,8.959232907675744
1219,-5.961025172957453
1220,3.727095925880156
1221,14.657066617977314
1222,7.520484619453333
1223,-8.732482061731991
1224,5.146752576665943
1225,0.8628291313763885
1226,7.661121414951085
1227,-11.739768699669536
1228,-4.173918358336698
1229,7.616106232829176
1230,-12.650775045218442
1231,-1.2319861164796366
1232,11.062967801312553
1233,-6.577256587312349
1234,20.035067152084817
1235,23.498830352626218
1236,2.015672729988836
1237,2.2247221921233136
1238,2.7578994021424625
1239,-14.053240830799421
1240,1.7728293343246886
1241,-2.150785561105037
1242,8.626735579494337
1243,-1.0806824157538126
1244,15.070337496988106
1245,16.691992224516436
1246,5.7310851134587955
1247,3.9950223089758703
1248,-6.302752786447705
1249,22.71896844016023
1250,2.5625594759278165
1251,15.640596461854754
1252,1.6477121575940572
1253,-2.0013371828928577
1254,1.0961269262419437
1255,5.051561182658972
1256,-9.883672248834612
1257,-0.6277360226691896
1258,-1.9418410884354058
1259,-10.414445149224557
1260,7.210553033802887
1261,-15.281436362418756
1262,-5.776949721494293
1263,8.041851600207407
1264,5.484453621061628
1265,-13.527657205489142
1266,-6.380027476429424
1267,7.901075722973038
1268,-9.880899937137936
1269,3.45736187698588
1270,-17.782902659313507
1271,11.877193453677615
1272,2.5254193143409096
1273,28.302372461363678
1274,6.739713865264583
1275,-13.705418650713383
1276,-5.083304755457684
1277,1.4329414344950084
1278,0.46062300248778687
